Node,SP,Layer,Row,Column,Stage,Cond,Rbott
23885,1,1,146,105,481.79688779671534,Kriv1,481.3132834801686
24048,1,1,147,104,481.9684577241631,Kriv1,481.48485340761636
24049,1,1,147,105,481.92534962991834,Kriv1,481.4417453133716
24212,1,1,148,104,482.1012282044794,Kriv1,481.61762388793267
24376,1,1,149,104,482.2487248644381,Kriv1,481.76512054789134
24539,1,1,150,103,482.4086424262258,Kriv1,481.92503810967906
24540,1,1,150,104,482.3856861661206,Kriv1,481.90208184957385
24702,1,1,151,102,482.72675704842516,Kriv1,482.2431527318784
24703,1,1,151,103,482.55967670898997,Kriv1,482.0760723924432
24862,1,1,152,98,483.2647594690511,Kriv1,482.78115515250437
24863,1,1,152,99,483.1865931631054,Kriv1,482.70298884655864
24864,1,1,152,100,483.027236604885,Kriv1,482.54363228833824
24865,1,1,152,101,482.8933317953926,Kriv1,482.40972747884587
24866,1,1,152,102,482.7173010991589,Kriv1,482.2336967826121
25026,1,1,153,98,483.36311664487135,Kriv1,482.8795123283246
25189,1,1,154,97,483.6634674062243,Kriv1,483.17986308967755
25190,1,1,154,98,483.517712912268,Kriv1,483.03410859572125
25350,1,1,155,94,484.0705592445902,Kriv1,483.58695492804344
25351,1,1,155,95,483.9643119546089,Kriv1,483.48070763806214
25352,1,1,155,96,483.8261371409754,Kriv1,483.34253282442864
25353,1,1,155,97,483.6696421852227,Kriv1,483.18603786867595
25514,1,1,156,94,484.1514032317769,Kriv1,483.66779891523015
25678,1,1,157,94,484.29190430895807,Kriv1,483.8082999924113
25679,1,1,157,95,484.32709577794395,Kriv1,483.8434914613972
25843,1,1,158,95,484.46195498687985,Kriv1,483.9783506703331
