Node,SP,Layer,Row,Column,Stage,Cond,Rbott
19592,23,1,120,76,478.80483505865107,Kriv1,478.3202307421043
19593,23,1,120,77,478.93692335303587,Kriv1,478.4523190364891
19594,23,1,120,78,479.06901164742067,Kriv1,478.5844073308739
19595,23,1,120,79,479.20109994180547,Kriv1,478.7164956252587
19759,23,1,121,79,479.2536400901864,Kriv1,478.76903577363964
19760,23,1,121,80,479.3857283845712,Kriv1,478.90112406802444
19761,23,1,121,81,479.517816678956,Kriv1,479.03321236240924
19925,23,1,122,81,479.5703568273369,Kriv1,479.08575251079014
19926,23,1,122,82,479.7024451217217,Kriv1,479.21784080517494
19927,23,1,122,83,479.8345334161065,Kriv1,479.34992909955974
19928,23,1,122,84,479.9666217104913,Kriv1,479.48201739394455
20092,23,1,123,84,480.0191618588723,Kriv1,479.5345575423255
20093,23,1,123,85,480.1512501532571,Kriv1,479.6666458367103
20094,23,1,123,86,480.2833384476419,Kriv1,479.7987341310951
20258,23,1,124,86,480.3358785960228,Kriv1,479.851274279476
20259,23,1,124,87,480.4679668904076,Kriv1,479.9833625738608
20260,23,1,124,88,480.6000551847924,Kriv1,480.1154508682456
20261,23,1,124,89,480.7321434791772,Kriv1,480.2475391626304
20425,23,1,125,89,480.78468362755814,Kriv1,480.30007931101136
20426,23,1,125,90,480.91677192194294,Kriv1,480.43216760539616
20427,23,1,125,91,481.0491920471535,Kriv1,480.5645877306067
20591,23,1,126,91,481.1008235781185,Kriv1,480.6162192615717
20592,23,1,126,92,481.23326967929023,Kriv1,480.74866536274345
20593,23,1,126,93,481.33815388656166,Kriv1,480.8535495700149
20757,23,1,127,93,481.4698383009284,Kriv1,480.98523398438164
20920,23,1,128,92,481.65259010725646,Kriv1,481.1679857907097
20921,23,1,128,93,481.607644801441,Kriv1,481.1230404848942
21084,23,1,129,92,481.78536939388675,Kriv1,481.30076507734
21248,23,1,130,92,481.91814868051705,Kriv1,481.43354436397027
21411,23,1,131,91,482.10169651791773,Kriv1,481.61709220137095
21412,23,1,131,92,482.0509279671474,Kriv1,481.5663236506006
21575,23,1,132,91,482.234475804548,Kriv1,481.74987148800125
21739,23,1,133,91,482.3672550911784,Kriv1,481.8826507746316
21902,23,1,134,90,482.550802928579,Kriv1,482.0661986120322
21903,23,1,134,91,482.5000343778087,Kriv1,482.0154300612619
22066,23,1,135,90,482.6836803020585,Kriv1,482.19907598551174
22229,23,1,136,89,482.86561240867525,Kriv1,482.38100809212847
22230,23,1,136,90,482.8174139774447,Kriv1,482.3328096608979
22393,23,1,137,89,482.9993460840614,Kriv1,482.51474176751464
22557,23,1,138,89,483.1330797594476,Kriv1,482.6484754429008
22720,23,1,139,88,483.31501186606425,Kriv1,482.8304075495175
22721,23,1,139,89,483.26681343483375,Kriv1,482.78220911828697
22884,23,1,140,88,483.4487455414504,Kriv1,482.96414122490364
23048,23,1,141,88,483.5824792168366,Kriv1,483.0978749002898
23211,23,1,142,87,483.7644113234533,Kriv1,483.27980700690654
23212,23,1,142,88,483.71621289222276,Kriv1,483.231608575676
23375,23,1,143,87,483.8981449988394,Kriv1,483.41354068229265
23539,23,1,144,87,484.0318786742256,Kriv1,483.5472743576788
23702,23,1,145,86,484.2138107808423,Kriv1,483.72920646429554
23703,23,1,145,87,484.16561234961176,Kriv1,483.681008033065
23866,23,1,146,86,484.3475444562285,Kriv1,483.8629401396817
24029,23,1,147,85,484.52947656284516,Kriv1,484.0448722462984
24030,23,1,147,86,484.48127813161466,Kriv1,483.9966738150679
24193,23,1,148,85,484.66606388636205,Kriv1,484.1814595698153
24357,23,1,149,85,484.79564721606204,Kriv1,484.31104289951526
24520,23,1,150,84,484.9836766351885,Kriv1,484.4990723186417
24521,23,1,150,85,484.92523054576196,Kriv1,484.4406262292152
24684,23,1,151,84,485.1132599648884,Kriv1,484.62865564834163
24847,23,1,152,83,485.30128938401486,Kriv1,484.8166850674681
24848,23,1,152,84,485.24284329458834,Kriv1,484.75823897804156
