Node,SP,Layer,Row,Column,Stage,Cond,Rbott
17024,0,1,104,132,473.92254150390625,Kriv1,473.54254150390625
17188,0,1,105,132,474.07760131835937,Kriv1,473.6976013183594
17187,0,1,105,131,473.9990185546875,Kriv1,473.6190185546875
17351,0,1,106,131,474.84041870117187,Kriv1,474.4604187011719
17515,0,1,107,131,475.01217163085937,Kriv1,474.6321716308594
17514,0,1,107,130,474.29452026367187,Kriv1,473.9145202636719
17678,0,1,108,130,474.81878173828125,Kriv1,474.43878173828125
17842,0,1,109,130,475.04476440429687,Kriv1,474.6647644042969
18006,0,1,110,130,475.10802734375,Kriv1,474.72802734375
18005,0,1,110,129,474.32964599609375,Kriv1,473.94964599609375
18169,0,1,111,129,474.45989501953125,Kriv1,474.07989501953125
18333,0,1,112,129,474.92833984375,Kriv1,474.54833984375
18497,0,1,113,129,475.10344970703125,Kriv1,474.72344970703125
18661,0,1,114,129,475.3554638671875,Kriv1,474.9754638671875
18825,0,1,115,129,475.8512219238281,Kriv1,475.4712219238281
18824,0,1,115,128,474.95418823242187,Kriv1,474.5741882324219
18988,0,1,116,128,475.18551147460937,Kriv1,474.8055114746094
19152,0,1,117,128,474.7370556640625,Kriv1,474.3570556640625
19316,0,1,118,128,475.0895031738281,Kriv1,474.7095031738281
19480,0,1,119,128,475.208125,Kriv1,474.828125
19644,0,1,120,128,475.3293713378906,Kriv1,474.9493713378906
19808,0,1,121,128,475.46480834960937,Kriv1,475.0848083496094
19972,0,1,122,128,475.56917846679687,Kriv1,475.1891784667969
19971,0,1,122,127,475.28414428710937,Kriv1,474.9041442871094
20135,0,1,123,127,475.3417004394531,Kriv1,474.9617004394531
20299,0,1,124,127,475.52559936523437,Kriv1,475.1455993652344
20463,0,1,125,127,475.80047119140625,Kriv1,475.42047119140625
20462,0,1,125,126,475.58846557617187,Kriv1,475.2084655761719
20626,0,1,126,126,476.0097607421875,Kriv1,475.6297607421875
20790,0,1,127,126,475.9471691894531,Kriv1,475.5671691894531
20789,0,1,127,125,475.9642590332031,Kriv1,475.5842590332031
20953,0,1,128,125,476.13372314453125,Kriv1,475.75372314453125
20952,0,1,128,124,476.14953125,Kriv1,475.76953125
21116,0,1,129,124,476.31060302734375,Kriv1,475.93060302734375
21115,0,1,129,123,476.3568371582031,Kriv1,475.9768371582031
21279,0,1,130,123,476.20931518554687,Kriv1,475.8293151855469
21278,0,1,130,122,476.3834484863281,Kriv1,476.0034484863281
21277,0,1,130,121,477.74785888671875,Kriv1,477.36785888671875
21441,0,1,131,121,476.02730834960937,Kriv1,475.6473083496094
21440,0,1,131,120,476.72869384765625,Kriv1,476.34869384765625
21604,0,1,132,120,475.7118176269531,Kriv1,475.3318176269531
21603,0,1,132,119,476.24056518554687,Kriv1,475.8605651855469
21602,0,1,132,118,477.0932568359375,Kriv1,476.7132568359375
21766,0,1,133,118,476.00847900390625,Kriv1,475.62847900390625
21765,0,1,133,117,476.3473156738281,Kriv1,475.9673156738281
21929,0,1,134,117,475.9293469238281,Kriv1,475.5493469238281
21928,0,1,134,116,475.94381225585937,Kriv1,475.5638122558594
22092,0,1,135,116,475.7167004394531,Kriv1,475.3367004394531
22091,0,1,135,115,475.59697998046875,Kriv1,475.21697998046875
22255,0,1,136,115,475.764765625,Kriv1,475.384765625
22254,0,1,136,114,475.3076123046875,Kriv1,474.9276123046875
22418,0,1,137,114,475.9314221191406,Kriv1,475.5514221191406
22582,0,1,138,114,476.10140502929687,Kriv1,475.7214050292969
22581,0,1,138,113,475.5205334472656,Kriv1,475.1405334472656
22745,0,1,139,113,476.14766967773437,Kriv1,475.7676696777344
22909,0,1,140,113,476.435908203125,Kriv1,476.055908203125
23073,0,1,141,113,476.27471435546875,Kriv1,475.89471435546875
23237,0,1,142,113,476.93245971679687,Kriv1,476.5524597167969
23401,0,1,143,113,478.14263427734375,Kriv1,477.76263427734375
23400,0,1,143,112,477.84240234375,Kriv1,477.46240234375
23564,0,1,144,112,478.4870861816406,Kriv1,478.1070861816406
23728,0,1,145,112,478.6577404785156,Kriv1,478.2777404785156
23892,0,1,146,112,478.7993115234375,Kriv1,478.4193115234375
24056,0,1,147,112,479.0508984375,Kriv1,478.6708984375
24220,0,1,148,112,479.2429150390625,Kriv1,478.8629150390625
24384,0,1,149,112,479.2465771484375,Kriv1,478.8665771484375
24548,0,1,150,112,479.39409912109375,Kriv1,479.01409912109375
24547,0,1,150,111,479.2696789550781,Kriv1,478.8896789550781
24711,0,1,151,111,479.4791516113281,Kriv1,479.0991516113281
24875,0,1,152,111,479.21538818359375,Kriv1,478.83538818359375
24874,0,1,152,110,479.20659912109375,Kriv1,478.82659912109375
25038,0,1,153,110,479.0572766113281,Kriv1,478.6772766113281
25037,0,1,153,109,479.449091796875,Kriv1,479.069091796875
25036,0,1,153,108,480.1151379394531,Kriv1,479.7351379394531
25200,0,1,154,108,479.34676635742187,Kriv1,478.9667663574219
25199,0,1,154,107,479.534541015625,Kriv1,479.154541015625
25198,0,1,154,106,480.4768322753906,Kriv1,480.0968322753906
25362,0,1,155,106,479.6585949707031,Kriv1,479.2785949707031
25361,0,1,155,105,479.61190307617187,Kriv1,479.2319030761719
25360,0,1,155,104,480.38201416015625,Kriv1,480.00201416015625
25359,0,1,155,103,481.43694580078125,Kriv1,481.05694580078125
25523,0,1,156,103,479.8937939453125,Kriv1,479.5137939453125
25522,0,1,156,102,480.43221557617187,Kriv1,480.0522155761719
25521,0,1,156,101,481.63543212890625,Kriv1,481.25543212890625
25685,0,1,157,101,480.49920166015625,Kriv1,480.11920166015625
25684,0,1,157,100,480.9624279785156,Kriv1,480.5824279785156
25848,0,1,158,100,480.61336791992187,Kriv1,480.2333679199219
25847,0,1,158,99,480.87755859375,Kriv1,480.49755859375
26011,0,1,159,99,480.49297607421875,Kriv1,480.11297607421875
26175,0,1,160,99,480.8092297363281,Kriv1,480.4292297363281
26339,0,1,161,99,480.9702404785156,Kriv1,480.5902404785156
26338,0,1,161,98,480.560419921875,Kriv1,480.180419921875
26502,0,1,162,98,481.19124877929687,Kriv1,480.8112487792969
26666,0,1,163,98,481.358271484375,Kriv1,480.978271484375
26830,0,1,164,98,481.50008666992187,Kriv1,481.1200866699219
26994,0,1,165,98,481.40755737304687,Kriv1,481.0275573730469
